GC content,Purine ratio,Shannon H (k=1),Shannon H (k=3),Pi-stacking,GQS density,Struct. density,RC self-match,Scaffolding index,Length
0.41237113402061853,1.0208333333333333,1.9775983012406635,5.452603340042342,0.2604166666666667,0.30927835051546393,0.23958333333333334,0.2268041237113402,20.226544363615858,97
0.4772727272727273,1.0465116279069768,1.9977960801823405,5.324009085871038,0.28735632183908044,0.22727272727272727,0.27586206896551724,0.29545454545454547,21.023156163671352,88
0.422680412371134,0.9795918367346939,1.9824994049569518,5.420818603109143,0.25,0.30927835051546393,0.22916666666666666,0.24742268041237114,20.68095416146474,97
0.4329896907216495,0.9795918367346939,1.986160699055227,5.412872418875843,0.23958333333333334,0.30927835051546393,0.22916666666666666,0.2268041237113402,21.1463145321846,97
0.5,1.0952380952380953,1.9985090989176322,5.402554289384566,0.3103448275862069,0.22727272727272727,0.25287356321839083,0.29545454545454547,22.016401129936668,88
0.4659090909090909,0.7959183673469388,1.9862652229371887,5.263019405663636,0.21839080459770116,0.3409090909090909,0.22988505747126436,0.3181818181818182,20.641744558980267,88
0.45,1.0,1.9924829800211408,5.3961059869462105,0.26262626262626265,0.2,0.23232323232323232,0.3,22.584874182788933,100
0.4939759036144578,0.36065573770491804,1.796832423476163,4.849686738634776,0.10975609756097561,0.12048192771084336,0.25609756097560976,0.14457831325301204,22.81791927082545,83
0.4819277108433735,0.36065573770491804,1.791081019481595,4.824012919449921,0.10975609756097561,0.12048192771084336,0.25609756097560976,0.14457831325301204,22.332868938954274,83
0.43373493975903615,0.45614035087719296,1.7937383881234197,4.979912003891772,0.10975609756097561,0.12048192771084336,0.2926829268292683,0.12048192771084337,20.069805144694183,83
0.4819277108433735,0.4067796610169492,1.8051890964445931,4.974376435796628,0.10975609756097561,0.12048192771084336,0.3170731707317073,0.1686746987951807,22.158331180069005,83
0.46987951807228917,0.4067796610169492,1.7967789145523385,4.965056837004486,0.10975609756097561,0.12048192771084336,0.3048780487804878,0.1686746987951807,21.705496418417344,83
0.34615384615384615,0.39285714285714285,1.650922928897813,4.375632359747507,0.1038961038961039,0.12820512820512822,0.4155844155844156,0.1794871794871795,16.35447856039357,78
0.46987951807228917,0.38333333333333336,1.7913866124073385,4.965970836030992,0.10975609756097561,0.12048192771084336,0.3048780487804878,0.1686746987951807,21.77083269409809,83
0.43529411764705883,0.39344262295081966,1.8050278056346802,4.858010479560962,0.09523809523809523,0.11764705882352941,0.25,0.18823529411764706,20.498287830365204,85
0.5875,1.5806451612903225,1.887659821156923,5.036387116265302,0.3670886075949367,0.625,0.3037974683544304,0.2,24.898540814760516,80
0.5853658536585366,1.7333333333333334,1.816307403809747,3.9133567059307883,0.4,0.9756097560975611,0.375,0.04878048780487805,13.213615016953877,41
0.5595238095238095,1.0,1.9558715362173462,5.222264395718074,0.2289156626506024,0.11904761904761904,0.1686746987951807,0.16666666666666666,24.030195797369245,84
